STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
California,Sutter County,5,18,1632,581,1051
California,Sutter County,6,0,94545,47010,47535
California,Sutter County,6,1,6560,3361,3199
California,Sutter County,6,2,7243,3748,3495
California,Sutter County,6,3,7055,3573,3482
California,Sutter County,6,4,6632,3452,3180
California,Sutter County,6,5,6734,3486,3248
California,Sutter County,6,6,6533,3334,3199
California,Sutter County,6,7,6081,3046,3035
California,Sutter County,6,8,5654,2830,2824
California,Sutter County,6,9,5862,2912,2950
California,Sutter County,6,10,5991,2988,3003
California,Sutter County,6,11,6365,3145,3220
California,Sutter County,6,12,5843,2882,2961
California,Sutter County,6,13,4785,2334,2451
California,Sutter County,6,14,4101,1930,2171
California,Sutter County,6,15,3101,1417,1684
California,Sutter County,6,16,2475,1124,1351
California,Sutter County,6,17,1844,838,1006
California,Sutter County,6,18,1686,610,1076
California,Sutter County,7,0,94830,47102,47728
California,Sutter County,7,1,6491,3392,3099
California,Sutter County,7,2,7185,3670,3515
California,Sutter County,7,3,7168,3674,3494
California,Sutter County,7,4,6574,3377,3197
California,Sutter County,7,5,6619,3429,3190
California,Sutter County,7,6,6533,3342,3191
California,Sutter County,7,7,6236,3061,3175
California,Sutter County,7,8,5690,2881,2809
California,Sutter County,7,9,5743,2871,2872
California,Sutter County,7,10,5779,2843,2936
California,Sutter County,7,11,6337,3136,3201
California,Sutter County,7,12,5945,2912,3033
California,Sutter County,7,13,4919,2393,2526
California,Sutter County,7,14,4269,2028,2241
California,Sutter County,7,15,3217,1455,1762
California,Sutter County,7,16,2476,1121,1355
California,Sutter County,7,17,1906,876,1030
California,Sutter County,7,18,1743,641,1102
California,Sutter County,8,0,95388,47344,48044
California,Sutter County,8,1,6549,3386,3163
California,Sutter County,8,2,7066,3626,3440
California,Sutter County,8,3,7192,3729,3463
California,Sutter County,8,4,6533,3342,3191
California,Sutter County,8,5,6527,3404,3123
California,Sutter County,8,6,6670,3357,3313
California,Sutter County,8,7,6234,3069,3165
California,Sutter County,8,8,5850,2965,2885
California,Sutter County,8,9,5615,2779,2836
California,Sutter County,8,10,5759,2832,2927
California,Sutter County,8,11,6244,3097,3147
California,Sutter County,8,12,5992,2940,3052
California,Sutter County,8,13,5142,2502,2640
California,Sutter County,8,14,4399,2132,2267
California,Sutter County,8,15,3327,1476,1851
California,Sutter County,8,16,2495,1119,1376
California,Sutter County,8,17,1977,914,1063
California,Sutter County,8,18,1817,675,1142
California,Sutter County,9,0,95898,47703,48195
California,Sutter County,9,1,6628,3407,3221
California,Sutter County,9,2,7117,3651,3466
California,Sutter County,9,3,7205,3733,3472
California,Sutter County,9,4,6567,3372,3195
California,Sutter County,9,5,6274,3327,2947
California,Sutter County,9,6,6921,3526,3395
California,Sutter County,9,7,6274,3118,3156
California,Sutter County,9,8,5940,2995,2945
California,Sutter County,9,9,5584,2736,2848
California,Sutter County,9,10,5659,2807,2852
California,Sutter County,9,11,6124,3079,3045
California,Sutter County,9,12,6006,2922,3084
California,Sutter County,9,13,5289,2567,2722
California,Sutter County,9,14,4462,2165,2297
California,Sutter County,9,15,3414,1497,1917
California,Sutter County,9,16,2523,1147,1376
California,Sutter County,9,17,1967,900,1067
California,Sutter County,9,18,1944,754,1190
California,Sutter County,10,0,96438,47995,48443
California,Sutter County,10,1,6693,3489,3204
California,Sutter County,10,2,6962,3594,3368
California,Sutter County,10,3,7297,3766,3531
California,Sutter County,10,4,6533,3341,3192
California,Sutter County,10,5,6136,3198,2938
California,Sutter County,10,6,7155,3689,3466
California,Sutter County,10,7,6365,3215,3150
California,Sutter County,10,8,6042,3010,3032
California,Sutter County,10,9,5553,2743,2810
California,Sutter County,10,10,5673,2808,2865
California,Sutter County,10,11,5927,2954,2973
California,Sutter County,10,12,6077,2934,3143
California,Sutter County,10,13,5479,2673,2806
California,Sutter County,10,14,4385,2122,2263
California,Sutter County,10,15,3577,1621,1956
California,Sutter County,10,16,2649,1192,1457
California,Sutter County,10,17,1995,884,1111
California,Sutter County,10,18,1940,762,1178
California,Sutter County,11,0,96807,48222,48585
California,Sutter County,11,1,6735,3516,3219
California,Sutter County,11,2,6752,3492,3260
California,Sutter County,11,3,7286,3755,3531
California,Sutter County,11,4,6573,3377,3196
California,Sutter County,11,5,6059,3160,2899
California,Sutter County,11,6,7158,3666,3492
California,Sutter County,11,7,6554,3346,3208
California,Sutter County,11,8,6087,3016,3071
California,Sutter County,11,9,5602,2803,2799
California,Sutter County,11,10,5630,2778,2852
California,Sutter County,11,11,5816,2880,2936
California,Sutter County,11,12,6037,2932,3105
California,Sutter County,11,13,5616,2740,2876
California,Sutter County,11,14,4396,2111,2285
California,Sutter County,11,15,3747,1769,1978
California,Sutter County,11,16,2766,1191,1575
California,Sutter County,11,17,2021,932,1089
California,Sutter County,11,18,1972,758,1214
California,Tehama County,1,0,63463,31610,31853
California,Tehama County,1,1,4409,2263,2146
California,Tehama County,1,2,4326,2217,2109
California,Tehama County,1,3,4431,2242,2189
California,Tehama County,1,4,4654,2429,2225
California,Tehama County,1,5,3656,1841,1815
California,Tehama County,1,6,3652,1922,1730
California,Tehama County,1,7,3436,1779,1657
California,Tehama County,1,8,3551,1792,1759
California,Tehama County,1,9,3765,1888,1877
California,Tehama County,1,10,4641,2270,2371
California,Tehama County,1,11,4613,2268,2345
California,Tehama County,1,12,4197,2023,2174
California,Tehama County,1,13,4061,2023,2038
California,Tehama County,1,14,3224,1514,1710
California,Tehama County,1,15,2496,1197,1299
California,Tehama County,1,16,1899,923,976
California,Tehama County,1,17,1273,577,696
California,Tehama County,1,18,1179,442,737
California,Tehama County,2,0,63440,31600,31840
California,Tehama County,2,1,4407,2262,2145
California,Tehama County,2,2,4323,2216,2107
California,Tehama County,2,3,4430,2242,2188
California,Tehama County,2,4,4654,2429,2225
California,Tehama County,2,5,3655,1841,1814
California,Tehama County,2,6,3650,1920,1730
California,Tehama County,2,7,3431,1778,1653
California,Tehama County,2,8,3551,1792,1759
California,Tehama County,2,9,3765,1888,1877
California,Tehama County,2,10,4640,2269,2371
California,Tehama County,2,11,4612,2268,2344
California,Tehama County,2,12,4196,2022,2174
California,Tehama County,2,13,4059,2022,2037
California,Tehama County,2,14,3224,1514,1710
California,Tehama County,2,15,2494,1196,1298
California,Tehama County,2,16,1897,922,975
California,Tehama County,2,17,1273,577,696
California,Tehama County,2,18,1179,442,737
California,Tehama County,3,0,63565,31643,31922
California,Tehama County,3,1,4384,2247,2137
California,Tehama County,3,2,4322,2222,2100
California,Tehama County,3,3,4433,2234,2199
California,Tehama County,3,4,4642,2413,2229
California,Tehama County,3,5,3689,1861,1828
California,Tehama County,3,6,3652,1908,1744
California,Tehama County,3,7,3464,1794,1670
California,Tehama County,3,8,3548,1793,1755
California,Tehama County,3,9,3752,1886,1866
California,Tehama County,3,10,4613,2254,2359
California,Tehama County,3,11,4638,2286,2352
California,Tehama County,3,12,4207,2019,2188
California,Tehama County,3,13,4101,2044,2057
California,Tehama County,3,14,3228,1520,1708
California,Tehama County,3,15,2512,1204,1308
California,Tehama County,3,16,1899,925,974
California,Tehama County,3,17,1295,587,708
California,Tehama County,3,18,1186,446,740
California,Tehama County,4,0,63336,31562,31774
California,Tehama County,4,1,4206,2168,2038
California,Tehama County,4,2,4272,2230,2042
California,Tehama County,4,3,4363,2198,2165
California,Tehama County,4,4,4519,2338,2181
California,Tehama County,4,5,3717,1920,1797
California,Tehama County,4,6,3620,1867,1753
California,Tehama County,4,7,3566,1835,1731
California,Tehama County,4,8,3445,1765,1680
California,Tehama County,4,9,3666,1828,1838
California,Tehama County,4,10,4398,2171,2227
California,Tehama County,4,11,4709,2332,2377
California,Tehama County,4,12,4246,2003,2243
California,Tehama County,4,13,4289,2139,2150
California,Tehama County,4,14,3241,1528,1713
California,Tehama County,4,15,2600,1257,1343
California,Tehama County,4,16,1942,936,1006
California,Tehama County,4,17,1345,603,742
California,Tehama County,4,18,1192,444,748
California,Tehama County,5,0,63227,31516,31711
California,Tehama County,5,1,3991,2084,1907
California,Tehama County,5,2,4361,2264,2097
California,Tehama County,5,3,4295,2190,2105
California,Tehama County,5,4,4301,2198,2103
California,Tehama County,5,5,3734,1933,1801
California,Tehama County,5,6,3687,1904,1783
California,Tehama County,5,7,3522,1806,1716
California,Tehama County,5,8,3445,1792,1653
California,Tehama County,5,9,3641,1806,1835
California,Tehama County,5,10,4174,2066,2108
California,Tehama County,5,11,4736,2325,2411
California,Tehama County,5,12,4333,2070,2263
California,Tehama County,5,13,4205,2069,2136
California,Tehama County,5,14,3537,1703,1834
California,Tehama County,5,15,2688,1294,1394
California,Tehama County,5,16,1963,923,1040
California,Tehama County,5,17,1363,618,745
California,Tehama County,5,18,1251,471,780
California,Tehama County,6,0,62898,31312,31586
California,Tehama County,6,1,3883,2003,1880
California,Tehama County,6,2,4324,2202,2122
California,Tehama County,6,3,4176,2145,2031
California,Tehama County,6,4,4186,2138,2048
California,Tehama County,6,5,3840,1982,1858
California,Tehama County,6,6,3637,1858,1779
California,Tehama County,6,7,3534,1813,1721
California,Tehama County,6,8,3383,1780,1603
California,Tehama County,6,9,3577,1781,1796
California,Tehama County,6,10,3919,1944,1975
California,Tehama County,6,11,4819,2366,2453
California,Tehama County,6,12,4393,2125,2268
California,Tehama County,6,13,4115,1989,2126
California,Tehama County,6,14,3685,1791,1894
California,Tehama County,6,15,2811,1349,1462
California,Tehama County,6,16,2023,933,1090
California,Tehama County,6,17,1340,636,704
California,Tehama County,6,18,1253,477,776
California,Tehama County,7,0,62788,31193,31595
California,Tehama County,7,1,3901,1996,1905
California,Tehama County,7,2,4322,2206,2116
California,Tehama County,7,3,4160,2145,2015
California,Tehama County,7,4,4100,2111,1989
California,Tehama County,7,5,3867,2025,1842
California,Tehama County,7,6,3575,1779,1796
California,Tehama County,7,7,3569,1845,1724
California,Tehama County,7,8,3387,1750,1637
California,Tehama County,7,9,3507,1760,1747
California,Tehama County,7,10,3745,1855,1890
California,Tehama County,7,11,4790,2320,2470
California,Tehama County,7,12,4430,2164,2266
California,Tehama County,7,13,4091,1951,2140
California,Tehama County,7,14,3792,1864,1928
California,Tehama County,7,15,2864,1337,1527
California,Tehama County,7,16,2080,965,1115
California,Tehama County,7,17,1368,652,716
California,Tehama County,7,18,1240,468,772
California,Tehama County,8,0,63090,31365,31725
California,Tehama County,8,1,3925,1986,1939
California,Tehama County,8,2,4370,2263,2107
California,Tehama County,8,3,4237,2211,2026
California,Tehama County,8,4,3975,2019,1956
California,Tehama County,8,5,3818,1974,1844
California,Tehama County,8,6,3705,1851,1854
California,Tehama County,8,7,3593,1853,1740
California,Tehama County,8,8,3470,1788,1682
California,Tehama County,8,9,3461,1758,1703
California,Tehama County,8,10,3633,1811,1822
California,Tehama County,8,11,4548,2185,2363
California,Tehama County,8,12,4622,2260,2362
California,Tehama County,8,13,4132,1971,2161
California,Tehama County,8,14,3885,1929,1956
California,Tehama County,8,15,2864,1316,1548
California,Tehama County,8,16,2132,1025,1107
California,Tehama County,8,17,1426,674,752
California,Tehama County,8,18,1294,491,803
California,Tehama County,9,0,63352,31461,31891
California,Tehama County,9,1,4021,2003,2018
California,Tehama County,9,2,4343,2255,2088
California,Tehama County,9,3,4278,2225,2053
California,Tehama County,9,4,3952,2015,1937
California,Tehama County,9,5,3599,1891,1708
California,Tehama County,9,6,3858,1941,1917
California,Tehama County,9,7,3647,1878,1769
California,Tehama County,9,8,3549,1794,1755
California,Tehama County,9,9,3395,1743,1652
California,Tehama County,9,10,3604,1789,1815
California,Tehama County,9,11,4388,2119,2269
California,Tehama County,9,12,4677,2294,2383
California,Tehama County,9,13,4116,1940,2176
California,Tehama County,9,14,4080,1996,2084
California,Tehama County,9,15,2843,1327,1516
California,Tehama County,9,16,2198,1035,1163
California,Tehama County,9,17,1463,692,771
California,Tehama County,9,18,1341,524,817
California,Tehama County,10,0,63718,31590,32128
California,Tehama County,10,1,4129,2059,2070
California,Tehama County,10,2,4228,2191,2037
California,Tehama County,10,3,4394,2260,2134
California,Tehama County,10,4,3955,2016,1939
California,Tehama County,10,5,3599,1881,1718
California,Tehama County,10,6,3885,1978,1907
California,Tehama County,10,7,3701,1892,1809
California,Tehama County,10,8,3543,1776,1767
California,Tehama County,10,9,3430,1782,1648
California,Tehama County,10,10,3543,1744,1799
California,Tehama County,10,11,4189,2052,2137
California,Tehama County,10,12,4740,2260,2480
California,Tehama County,10,13,4234,2032,2202
California,Tehama County,10,14,3940,1910,2030
California,Tehama County,10,15,3080,1459,1621
California,Tehama County,10,16,2310,1083,1227
California,Tehama County,10,17,1453,676,777
California,Tehama County,10,18,1365,539,826
California,Tehama County,11,0,63916,31743,32173
California,Tehama County,11,1,4119,2083,2036
California,Tehama County,11,2,4201,2165,2036
California,Tehama County,11,3,4488,2298,2190
California,Tehama County,11,4,3922,2011,1911
California,Tehama County,11,5,3501,1834,1667
California,Tehama County,11,6,4027,2071,1956
California,Tehama County,11,7,3693,1880,1813
California,Tehama County,11,8,3639,1863,1776
California,Tehama County,11,9,3418,1740,1678
California,Tehama County,11,10,3548,1796,1752
California,Tehama County,11,11,3932,1924,2008
California,Tehama County,11,12,4790,2255,2535
California,Tehama County,11,13,4249,2060,2189
California,Tehama County,11,14,3866,1832,2034
California,Tehama County,11,15,3222,1548,1674
California,Tehama County,11,16,2397,1127,1270
California,Tehama County,11,17,1521,696,825
California,Tehama County,11,18,1383,560,823
California,Trinity County,1,0,13786,7113,6673
California,Trinity County,1,1,618,333,285
California,Trinity County,1,2,640,333,307
California,Trinity County,1,3,744,353,391
California,Trinity County,1,4,789,404,385
California,Trinity County,1,5,544,304,240
California,Trinity County,1,6,641,360,281
California,Trinity County,1,7,630,333,297
California,Trinity County,1,8,664,345,319
California,Trinity County,1,9,724,373,351
California,Trinity County,1,10,1072,527,545
California,Trinity County,1,11,1254,613,641
California,Trinity County,1,12,1401,721,680
California,Trinity County,1,13,1296,687,609
California,Trinity County,1,14,1003,547,456
California,Trinity County,1,15,671,365,306
California,Trinity County,1,16,505,243,262
California,Trinity County,1,17,332,170,162
California,Trinity County,1,18,258,102,156
California,Trinity County,2,0,13784,7112,6672
California,Trinity County,2,1,618,333,285
California,Trinity County,2,2,640,333,307
California,Trinity County,2,3,744,353,391
California,Trinity County,2,4,789,404,385
California,Trinity County,2,5,544,304,240
California,Trinity County,2,6,641,360,281
California,Trinity County,2,7,630,333,297
California,Trinity County,2,8,664,345,319
California,Trinity County,2,9,724,373,351
California,Trinity County,2,10,1072,527,545
California,Trinity County,2,11,1254,613,641
California,Trinity County,2,12,1399,720,679
California,Trinity County,2,13,1296,687,609
California,Trinity County,2,14,1003,547,456
California,Trinity County,2,15,671,365,306
California,Trinity County,2,16,505,243,262
California,Trinity County,2,17,332,170,162
California,Trinity County,2,18,258,102,156
California,Trinity County,3,0,13754,7088,6666
California,Trinity County,3,1,608,322,286
California,Trinity County,3,2,652,342,310
California,Trinity County,3,3,730,346,384
California,Trinity County,3,4,784,401,383
California,Trinity County,3,5,548,308,240
California,Trinity County,3,6,638,357,281
California,Trinity County,3,7,631,334,297
California,Trinity County,3,8,663,340,323
California,Trinity County,3,9,723,374,349
California,Trinity County,3,10,1054,519,535
California,Trinity County,3,11,1251,605,646
California,Trinity County,3,12,1396,717,679
California,Trinity County,3,13,1308,689,619
California,Trinity County,3,14,997,550,447
California,Trinity County,3,15,676,369,307
California,Trinity County,3,16,503,242,261
California,Trinity County,3,17,336,171,165
California,Trinity County,3,18,256,102,154
California,Trinity County,4,0,13681,7049,6632
California,Trinity County,4,1,597,308,289
California,Trinity County,4,2,688,371,317
California,Trinity County,4,3,670,316,354
California,Trinity County,4,4,776,405,371
California,Trinity County,4,5,541,301,240
California,Trinity County,4,6,617,332,285
California,Trinity County,4,7,641,337,304
California,Trinity County,4,8,651,338,313
California,Trinity County,4,9,727,393,334
California,Trinity County,4,10,959,470,489
California,Trinity County,4,11,1244,600,644
California,Trinity County,4,12,1388,709,679
California,Trinity County,4,13,1354,700,654
California,Trinity County,4,14,1001,553,448
California,Trinity County,4,15,718,388,330
California,Trinity County,4,16,506,249,257
California,Trinity County,4,17,331,160,171
California,Trinity County,4,18,272,119,153
California,Trinity County,5,0,13486,6931,6555
California,Trinity County,5,1,578,283,295
California,Trinity County,5,2,653,367,286
California,Trinity County,5,3,621,293,328
California,Trinity County,5,4,739,380,359
California,Trinity County,5,5,551,317,234
California,Trinity County,5,6,566,305,261
California,Trinity County,5,7,663,347,316
California,Trinity County,5,8,643,324,319
California,Trinity County,5,9,704,376,328
California,Trinity County,5,10,882,448,434
California,Trinity County,5,11,1191,575,616
California,Trinity County,5,12,1385,695,690
California,Trinity County,5,13,1344,689,655
California,Trinity County,5,14,1084,592,492
California,Trinity County,5,15,742,392,350
California,Trinity County,5,16,520,268,252
California,Trinity County,5,17,337,160,177
California,Trinity County,5,18,283,120,163
California,Trinity County,6,0,13427,6881,6546
California,Trinity County,6,1,603,302,301
California,Trinity County,6,2,650,351,299
California,Trinity County,6,3,609,299,310
California,Trinity County,6,4,707,354,353
California,Trinity County,6,5,578,325,253
California,Trinity County,6,6,552,288,264
California,Trinity County,6,7,665,350,315
California,Trinity County,6,8,635,317,318
California,Trinity County,6,9,686,373,313
California,Trinity County,6,10,786,406,380
California,Trinity County,6,11,1136,551,585
California,Trinity County,6,12,1366,648,718
California,Trinity County,6,13,1346,701,645
California,Trinity County,6,14,1141,616,525
California,Trinity County,6,15,797,430,367
California,Trinity County,6,16,516,273,243
California,Trinity County,6,17,355,168,187
California,Trinity County,6,18,299,129,170
California,Trinity County,7,0,13123,6698,6425
California,Trinity County,7,1,581,288,293
California,Trinity County,7,2,607,311,296
California,Trinity County,7,3,603,320,283
California,Trinity County,7,4,674,324,350
California,Trinity County,7,5,579,300,279
California,Trinity County,7,6,526,279,247
California,Trinity County,7,7,664,361,303
California,Trinity County,7,8,613,301,312
California,Trinity County,7,9,644,337,307
California,Trinity County,7,10,722,383,339
California,Trinity County,7,11,1075,532,543
California,Trinity County,7,12,1288,605,683
California,Trinity County,7,13,1372,708,664
California,Trinity County,7,14,1161,618,543
California,Trinity County,7,15,826,442,384
California,Trinity County,7,16,519,289,230
California,Trinity County,7,17,374,167,207
California,Trinity County,7,18,295,133,162
California,Trinity County,8,0,13094,6741,6353
California,Trinity County,8,1,588,319,269
California,Trinity County,8,2,605,302,303
California,Trinity County,8,3,628,345,283
California,Trinity County,8,4,633,306,327
California,Trinity County,8,5,570,308,262
California,Trinity County,8,6,500,258,242
California,Trinity County,8,7,696,384,312
California,Trinity County,8,8,654,326,328
California,Trinity County,8,9,649,333,316
California,Trinity County,8,10,689,371,318
California,Trinity County,8,11,1020,499,521
California,Trinity County,8,12,1197,571,626
California,Trinity County,8,13,1407,712,695
California,Trinity County,8,14,1188,626,562
California,Trinity County,8,15,851,474,377
California,Trinity County,8,16,524,289,235
California,Trinity County,8,17,384,178,206
California,Trinity County,8,18,311,140,171
California,Trinity County,9,0,12830,6592,6238
California,Trinity County,9,1,565,312,253
California,Trinity County,9,2,565,285,280
California,Trinity County,9,3,653,365,288
California,Trinity County,9,4,585,290,295
California,Trinity County,9,5,563,296,267
California,Trinity County,9,6,506,254,252
California,Trinity County,9,7,630,330,300
California,Trinity County,9,8,655,333,322
California,Trinity County,9,9,660,341,319
California,Trinity County,9,10,670,356,314
California,Trinity County,9,11,931,457,474
California,Trinity County,9,12,1160,561,599
California,Trinity County,9,13,1375,679,696
California,Trinity County,9,14,1235,639,596
California,Trinity County,9,15,823,463,360
California,Trinity County,9,16,564,297,267
California,Trinity County,9,17,371,181,190
California,Trinity County,9,18,319,153,166
California,Trinity County,10,0,12726,6558,6168
California,Trinity County,10,1,548,303,245
California,Trinity County,10,2,589,300,289
California,Trinity County,10,3,650,359,291
California,Trinity County,10,4,584,299,285
California,Trinity County,10,5,525,272,253
California,Trinity County,10,6,511,274,237
California,Trinity County,10,7,602,314,288
California,Trinity County,10,8,682,345,337
California,Trinity County,10,9,648,329,319
California,Trinity County,10,10,662,347,315
California,Trinity County,10,11,885,447,438
California,Trinity County,10,12,1111,545,566
California,Trinity County,10,13,1367,676,691
California,Trinity County,10,14,1214,630,584
California,Trinity County,10,15,895,497,398
California,Trinity County,10,16,570,288,282
California,Trinity County,10,17,376,193,183
California,Trinity County,10,18,307,140,167
California,Trinity County,11,0,12535,6442,6093
California,Trinity County,11,1,544,296,248
California,Trinity County,11,2,580,300,280
California,Trinity County,11,3,651,361,290
California,Trinity County,11,4,561,289,272
California,Trinity County,11,5,498,261,237
California,Trinity County,11,6,543,272,271
California,Trinity County,11,7,586,303,283
California,Trinity County,11,8,668,340,328
California,Trinity County,11,9,644,317,327
California,Trinity County,11,10,663,359,304
California,Trinity County,11,11,810,416,394
California,Trinity County,11,12,1076,532,544
California,Trinity County,11,13,1291,623,668
California,Trinity County,11,14,1236,644,592
California,Trinity County,11,15,916,500,416
California,Trinity County,11,16,604,306,298
California,Trinity County,11,17,374,189,185
California,Trinity County,11,18,290,134,156
California,Tulare County,1,0,442179,221442,220737
California,Tulare County,1,1,41074,21004,20070
California,Tulare County,1,2,39950,20388,19562
California,Tulare County,1,3,38926,19801,19125
California,Tulare County,1,4,39043,20239,18804
California,Tulare County,1,5,32457,16866,15591
California,Tulare County,1,6,32256,16425,15831
California,Tulare County,1,7,29603,15023,14580
California,Tulare County,1,8,27770,14032,13738
California,Tulare County,1,9,26915,13552,13363
California,Tulare County,1,10,27039,13423,13616
California,Tulare County,1,11,25312,12615,12697
California,Tulare County,1,12,21657,10583,11074
California,Tulare County,1,13,18398,8971,9427
California,Tulare County,1,14,13103,6280,6823
California,Tulare County,1,15,9843,4549,5294
California,Tulare County,1,16,7682,3345,4337
California,Tulare County,1,17,5792,2392,3400
California,Tulare County,1,18,5359,1954,3405
California,Tulare County,2,0,442181,221442,220739
California,Tulare County,2,1,41075,21004,20071
California,Tulare County,2,2,39950,20388,19562
California,Tulare County,2,3,38926,19801,19125
California,Tulare County,2,4,39040,20236,18804
California,Tulare County,2,5,32457,16866,15591
California,Tulare County,2,6,32256,16425,15831
California,Tulare County,2,7,29605,15024,14581
California,Tulare County,2,8,27767,14031,13736
California,Tulare County,2,9,26917,13553,13364
California,Tulare County,2,10,27042,13425,13617
California,Tulare County,2,11,25312,12615,12697
California,Tulare County,2,12,21657,10583,11074
California,Tulare County,2,13,18398,8971,9427
California,Tulare County,2,14,13103,6280,6823
California,Tulare County,2,15,9843,4549,5294
California,Tulare County,2,16,7682,3345,4337
California,Tulare County,2,17,5792,2392,3400
California,Tulare County,2,18,5359,1954,3405
California,Tulare County,3,0,442994,221805,221189
California,Tulare County,3,1,40985,20968,20017
California,Tulare County,3,2,40012,20418,19594
California,Tulare County,3,3,38944,19791,19153
California,Tulare County,3,4,38813,20106,18707
California,Tulare County,3,5,32715,16996,15719
California,Tulare County,3,6,32226,16363,15863
California,Tulare County,3,7,29805,15143,14662
California,Tulare County,3,8,27742,13997,13745
California,Tulare County,3,9,26986,13600,13386
California,Tulare County,3,10,27016,13419,13597
California,Tulare County,3,11,25382,12651,12731
California,Tulare County,3,12,21804,10682,11122
California,Tulare County,3,13,18541,9018,9523
California,Tulare County,3,14,13241,6341,6900
California,Tulare County,3,15,9880,4580,5300
California,Tulare County,3,16,7687,3353,4334
California,Tulare County,3,17,5821,2413,3408
California,Tulare County,3,18,5394,1966,3428
California,Tulare County,4,0,446864,223729,223135
California,Tulare County,4,1,41126,21016,20110
California,Tulare County,4,2,40367,20625,19742
California,Tulare County,4,3,39054,19844,19210
California,Tulare County,4,4,38208,19721,18487
California,Tulare County,4,5,33783,17559,16224
California,Tulare County,4,6,32103,16201,15902
California,Tulare County,4,7,30499,15544,14955
California,Tulare County,4,8,27699,13929,13770
California,Tulare County,4,9,27318,13772,13546
California,Tulare County,4,10,26706,13340,13366
California,Tulare County,4,11,25650,12785,12865
California,Tulare County,4,12,22356,11013,11343
California,Tulare County,4,13,19086,9240,9846
California,Tulare County,4,14,13783,6612,7171
California,Tulare County,4,15,10125,4754,5371
California,Tulare County,4,16,7664,3327,4337
California,Tulare County,4,17,5821,2431,3390
California,Tulare County,4,18,5516,2016,3500
California,Tulare County,5,0,449975,225154,224821
California,Tulare County,5,1,40903,20965,19938
California,Tulare County,5,2,40862,20897,19965
California,Tulare County,5,3,39057,19769,19288
California,Tulare County,5,4,37635,19390,18245
California,Tulare County,5,5,34603,17878,16725
California,Tulare County,5,6,31881,16138,15743
California,Tulare County,5,7,31205,15871,15334
California,Tulare County,5,8,27820,14023,13797
California,Tulare County,5,9,27303,13762,13541
California,Tulare County,5,10,26275,13178,13097
California,Tulare County,5,11,25787,12832,12955
California,Tulare County,5,12,23027,11299,11728
California,Tulare County,5,13,19081,9279,9802
California,Tulare County,5,14,14724,7055,7669
California,Tulare County,5,15,10546,4945,5601
California,Tulare County,5,16,7762,3397,4365
California,Tulare County,5,17,5818,2421,3397
California,Tulare County,5,18,5686,2055,3631
California,Tulare County,6,0,452769,226504,226265
California,Tulare County,6,1,40344,20711,19633
California,Tulare County,6,2,41283,21162,20121
California,Tulare County,6,3,39230,19891,19339
California,Tulare County,6,4,36976,18937,18039
California,Tulare County,6,5,35159,18022,17137
California,Tulare County,6,6,31871,16202,15669
California,Tulare County,6,7,31632,16112,15520
California,Tulare County,6,8,28228,14141,14087
California,Tulare County,6,9,27265,13850,13415
California,Tulare County,6,10,26236,13155,13081
California,Tulare County,6,11,25765,12815,12950
California,Tulare County,6,12,23450,11506,11944
California,Tulare County,6,13,19433,9447,9986
California,Tulare County,6,14,15369,7393,7976
California,Tulare County,6,15,10990,5137,5853
California,Tulare County,6,16,7991,3527,4464
California,Tulare County,6,17,5754,2422,3332
California,Tulare County,6,18,5793,2074,3719
California,Tulare County,7,0,455602,227813,227789
California,Tulare County,7,1,40013,20537,19476
California,Tulare County,7,2,41454,21172,20282
California,Tulare County,7,3,39499,20119,19380
California,Tulare County,7,4,36746,18736,18010
California,Tulare County,7,5,35231,18064,17167
California,Tulare County,7,6,32166,16428,15738
California,Tulare County,7,7,31926,16186,15740
California,Tulare County,7,8,28639,14342,14297
California,Tulare County,7,9,27078,13733,13345
California,Tulare County,7,10,26024,13063,12961
California,Tulare County,7,11,25787,12808,12979
California,Tulare County,7,12,23755,11682,12073
California,Tulare County,7,13,19852,9539,10313
California,Tulare County,7,14,16126,7847,8279
California,Tulare County,7,15,11355,5328,6027
California,Tulare County,7,16,8260,3635,4625
California,Tulare County,7,17,5803,2458,3345
California,Tulare County,7,18,5888,2136,3752
California,Tulare County,8,0,457803,228837,228966
California,Tulare County,8,1,39330,20127,19203
California,Tulare County,8,2,41408,21184,20224
California,Tulare County,8,3,39746,20255,19491
California,Tulare County,8,4,36819,18835,17984
California,Tulare County,8,5,34717,17724,16993
California,Tulare County,8,6,32571,16621,15950
California,Tulare County,8,7,32022,16135,15887
California,Tulare County,8,8,29188,14756,14432
California,Tulare County,8,9,26983,13599,13384
California,Tulare County,8,10,25978,13099,12879
California,Tulare County,8,11,25726,12772,12954
California,Tulare County,8,12,24117,11856,12261
California,Tulare County,8,13,20227,9787,10440
California,Tulare County,8,14,16760,8074,8686
California,Tulare County,8,15,11803,5504,6299
California,Tulare County,8,16,8499,3820,4679
California,Tulare County,8,17,5848,2453,3395
California,Tulare County,8,18,6061,2236,3825
California,Tulare County,9,0,460023,230024,229999
California,Tulare County,9,1,38615,19803,18812
California,Tulare County,9,2,41535,21239,20296
California,Tulare County,9,3,39840,20352,19488
California,Tulare County,9,4,37036,18968,18068
California,Tulare County,9,5,33905,17271,16634
California,Tulare County,9,6,33428,17128,16300
California,Tulare County,9,7,31693,15950,15743
