STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
Kentucky,Scott County,6,15,1291,616,675
Kentucky,Scott County,6,16,853,366,487
Kentucky,Scott County,6,17,612,225,387
Kentucky,Scott County,6,18,533,177,356
Kentucky,Scott County,7,0,51219,25167,26052
Kentucky,Scott County,7,1,3429,1701,1728
Kentucky,Scott County,7,2,3787,1935,1852
Kentucky,Scott County,7,3,3903,1963,1940
Kentucky,Scott County,7,4,3609,1848,1761
Kentucky,Scott County,7,5,3432,1741,1691
Kentucky,Scott County,7,6,2986,1469,1517
Kentucky,Scott County,7,7,3584,1737,1847
Kentucky,Scott County,7,8,3768,1841,1927
Kentucky,Scott County,7,9,3967,1991,1976
Kentucky,Scott County,7,10,3659,1786,1873
Kentucky,Scott County,7,11,3643,1846,1797
Kentucky,Scott County,7,12,3212,1572,1640
Kentucky,Scott County,7,13,2727,1340,1387
Kentucky,Scott County,7,14,2050,950,1100
Kentucky,Scott County,7,15,1385,637,748
Kentucky,Scott County,7,16,881,389,492
Kentucky,Scott County,7,17,642,235,407
Kentucky,Scott County,7,18,555,186,369
Kentucky,Scott County,8,0,52155,25634,26521
Kentucky,Scott County,8,1,3457,1766,1691
Kentucky,Scott County,8,2,3834,1923,1911
Kentucky,Scott County,8,3,3941,1931,2010
Kentucky,Scott County,8,4,3599,1851,1748
Kentucky,Scott County,8,5,3557,1828,1729
Kentucky,Scott County,8,6,3132,1547,1585
Kentucky,Scott County,8,7,3568,1723,1845
Kentucky,Scott County,8,8,3709,1829,1880
Kentucky,Scott County,8,9,3993,1990,2003
Kentucky,Scott County,8,10,3717,1843,1874
Kentucky,Scott County,8,11,3714,1871,1843
Kentucky,Scott County,8,12,3294,1616,1678
Kentucky,Scott County,8,13,2851,1382,1469
Kentucky,Scott County,8,14,2153,991,1162
Kentucky,Scott County,8,15,1469,673,796
Kentucky,Scott County,8,16,940,431,509
Kentucky,Scott County,8,17,645,238,407
Kentucky,Scott County,8,18,582,201,381
Kentucky,Scott County,9,0,53425,26287,27138
Kentucky,Scott County,9,1,3585,1839,1746
Kentucky,Scott County,9,2,3861,1901,1960
Kentucky,Scott County,9,3,4018,2021,1997
Kentucky,Scott County,9,4,3633,1824,1809
Kentucky,Scott County,9,5,3630,1879,1751
Kentucky,Scott County,9,6,3442,1739,1703
Kentucky,Scott County,9,7,3549,1734,1815
Kentucky,Scott County,9,8,3860,1866,1994
Kentucky,Scott County,9,9,3912,1951,1961
Kentucky,Scott County,9,10,3850,1902,1948
Kentucky,Scott County,9,11,3740,1891,1849
Kentucky,Scott County,9,12,3334,1650,1684
Kentucky,Scott County,9,13,2883,1388,1495
Kentucky,Scott County,9,14,2374,1104,1270
Kentucky,Scott County,9,15,1516,701,815
Kentucky,Scott County,9,16,981,445,536
Kentucky,Scott County,9,17,641,235,406
Kentucky,Scott County,9,18,616,217,399
Kentucky,Scott County,10,0,54782,26908,27874
Kentucky,Scott County,10,1,3662,1849,1813
Kentucky,Scott County,10,2,3881,1893,1988
Kentucky,Scott County,10,3,4077,2076,2001
Kentucky,Scott County,10,4,3752,1864,1888
Kentucky,Scott County,10,5,3711,1903,1808
Kentucky,Scott County,10,6,3694,1849,1845
Kentucky,Scott County,10,7,3619,1792,1827
Kentucky,Scott County,10,8,3945,1931,2014
Kentucky,Scott County,10,9,3922,1898,2024
Kentucky,Scott County,10,10,3966,1999,1967
Kentucky,Scott County,10,11,3684,1847,1837
Kentucky,Scott County,10,12,3494,1751,1743
Kentucky,Scott County,10,13,2908,1378,1530
Kentucky,Scott County,10,14,2489,1165,1324
Kentucky,Scott County,10,15,1654,766,888
Kentucky,Scott County,10,16,1046,477,569
Kentucky,Scott County,10,17,655,257,398
Kentucky,Scott County,10,18,623,213,410
Kentucky,Scott County,11,0,55968,27557,28411
Kentucky,Scott County,11,1,3685,1859,1826
Kentucky,Scott County,11,2,3943,1989,1954
Kentucky,Scott County,11,3,4125,2071,2054
Kentucky,Scott County,11,4,3855,1906,1949
Kentucky,Scott County,11,5,3639,1878,1761
Kentucky,Scott County,11,6,4041,2074,1967
Kentucky,Scott County,11,7,3636,1793,1843
Kentucky,Scott County,11,8,4047,1967,2080
Kentucky,Scott County,11,9,3913,1872,2041
Kentucky,Scott County,11,10,4050,2062,1988
Kentucky,Scott County,11,11,3691,1853,1838
Kentucky,Scott County,11,12,3536,1778,1758
Kentucky,Scott County,11,13,3059,1439,1620
Kentucky,Scott County,11,14,2567,1226,1341
Kentucky,Scott County,11,15,1754,800,954
Kentucky,Scott County,11,16,1155,527,628
Kentucky,Scott County,11,17,653,256,397
Kentucky,Scott County,11,18,619,207,412
Kentucky,Scott County,12,0,57004,28066,28938
Kentucky,Scott County,12,1,3694,1875,1819
Kentucky,Scott County,12,2,3968,1980,1988
Kentucky,Scott County,12,3,4184,2093,2091
Kentucky,Scott County,12,4,3953,1976,1977
Kentucky,Scott County,12,5,3636,1847,1789
Kentucky,Scott County,12,6,4134,2120,2014
Kentucky,Scott County,12,7,3784,1880,1904
Kentucky,Scott County,12,8,4063,1994,2069
Kentucky,Scott County,12,9,4000,1939,2061
Kentucky,Scott County,12,10,4125,2080,2045
Kentucky,Scott County,12,11,3704,1838,1866
Kentucky,Scott County,12,12,3586,1800,1786
Kentucky,Scott County,12,13,3123,1493,1630
Kentucky,Scott County,12,14,2608,1246,1362
Kentucky,Scott County,12,15,1916,874,1042
Kentucky,Scott County,12,16,1239,542,697
Kentucky,Scott County,12,17,673,289,384
Kentucky,Scott County,12,18,614,200,414
Kentucky,Shelby County,1,0,42074,20243,21831
Kentucky,Shelby County,1,1,2769,1427,1342
Kentucky,Shelby County,1,2,3008,1539,1469
Kentucky,Shelby County,1,3,2886,1473,1413
Kentucky,Shelby County,1,4,2790,1427,1363
Kentucky,Shelby County,1,5,2311,1132,1179
Kentucky,Shelby County,1,6,2645,1240,1405
Kentucky,Shelby County,1,7,2736,1234,1502
Kentucky,Shelby County,1,8,2999,1402,1597
Kentucky,Shelby County,1,9,3076,1457,1619
Kentucky,Shelby County,1,10,3321,1576,1745
Kentucky,Shelby County,1,11,3051,1470,1581
Kentucky,Shelby County,1,12,2825,1323,1502
Kentucky,Shelby County,1,13,2597,1259,1338
Kentucky,Shelby County,1,14,1849,921,928
Kentucky,Shelby County,1,15,1206,584,622
Kentucky,Shelby County,1,16,847,370,477
Kentucky,Shelby County,1,17,604,242,362
Kentucky,Shelby County,1,18,554,167,387
Kentucky,Shelby County,2,0,41971,20193,21778
Kentucky,Shelby County,2,1,2759,1422,1337
Kentucky,Shelby County,2,2,3000,1534,1466
Kentucky,Shelby County,2,3,2883,1472,1411
Kentucky,Shelby County,2,4,2785,1426,1359
Kentucky,Shelby County,2,5,2309,1131,1178
Kentucky,Shelby County,2,6,2645,1240,1405
Kentucky,Shelby County,2,7,2729,1231,1498
Kentucky,Shelby County,2,8,2992,1398,1594
Kentucky,Shelby County,2,9,3068,1454,1614
Kentucky,Shelby County,2,10,3315,1574,1741
Kentucky,Shelby County,2,11,3040,1463,1577
Kentucky,Shelby County,2,12,2812,1316,1496
Kentucky,Shelby County,2,13,2586,1253,1333
Kentucky,Shelby County,2,14,1847,921,926
Kentucky,Shelby County,2,15,1204,584,620
Kentucky,Shelby County,2,16,845,369,476
Kentucky,Shelby County,2,17,601,240,361
Kentucky,Shelby County,2,18,551,165,386
Kentucky,Shelby County,3,0,42189,20409,21780
Kentucky,Shelby County,3,1,2782,1430,1352
Kentucky,Shelby County,3,2,2985,1532,1453
Kentucky,Shelby County,3,3,2896,1480,1416
Kentucky,Shelby County,3,4,2861,1471,1390
Kentucky,Shelby County,3,5,2387,1181,1206
Kentucky,Shelby County,3,6,2639,1260,1379
Kentucky,Shelby County,3,7,2729,1245,1484
Kentucky,Shelby County,3,8,2952,1392,1560
Kentucky,Shelby County,3,9,3051,1457,1594
Kentucky,Shelby County,3,10,3309,1579,1730
Kentucky,Shelby County,3,11,3052,1479,1573
Kentucky,Shelby County,3,12,2830,1327,1503
Kentucky,Shelby County,3,13,2608,1269,1339
Kentucky,Shelby County,3,14,1867,926,941
Kentucky,Shelby County,3,15,1228,595,633
Kentucky,Shelby County,3,16,851,376,475
Kentucky,Shelby County,3,17,601,239,362
Kentucky,Shelby County,3,18,561,171,390
Kentucky,Shelby County,4,0,42848,20633,22215
Kentucky,Shelby County,4,1,2869,1483,1386
Kentucky,Shelby County,4,2,2879,1476,1403
Kentucky,Shelby County,4,3,2933,1497,1436
Kentucky,Shelby County,4,4,2914,1515,1399
Kentucky,Shelby County,4,5,2407,1161,1246
Kentucky,Shelby County,4,6,2658,1246,1412
Kentucky,Shelby County,4,7,2846,1312,1534
Kentucky,Shelby County,4,8,2881,1342,1539
Kentucky,Shelby County,4,9,3067,1443,1624
Kentucky,Shelby County,4,10,3296,1585,1711
Kentucky,Shelby County,4,11,3173,1537,1636
Kentucky,Shelby County,4,12,2880,1347,1533
Kentucky,Shelby County,4,13,2740,1326,1414
Kentucky,Shelby County,4,14,1929,932,997
Kentucky,Shelby County,4,15,1292,616,676
Kentucky,Shelby County,4,16,884,389,495
Kentucky,Shelby County,4,17,604,240,364
Kentucky,Shelby County,4,18,596,186,410
Kentucky,Shelby County,5,0,43656,21050,22606
Kentucky,Shelby County,5,1,2896,1535,1361
Kentucky,Shelby County,5,2,2906,1450,1456
Kentucky,Shelby County,5,3,2974,1514,1460
Kentucky,Shelby County,5,4,2959,1573,1386
Kentucky,Shelby County,5,5,2502,1208,1294
Kentucky,Shelby County,5,6,2610,1204,1406
Kentucky,Shelby County,5,7,2913,1329,1584
Kentucky,Shelby County,5,8,2902,1332,1570
Kentucky,Shelby County,5,9,3165,1506,1659
Kentucky,Shelby County,5,10,3255,1583,1672
Kentucky,Shelby County,5,11,3280,1566,1714
Kentucky,Shelby County,5,12,2904,1353,1551
Kentucky,Shelby County,5,13,2687,1311,1376
Kentucky,Shelby County,5,14,2171,1052,1119
Kentucky,Shelby County,5,15,1412,690,722
Kentucky,Shelby County,5,16,901,401,500
Kentucky,Shelby County,5,17,621,249,372
Kentucky,Shelby County,5,18,598,194,404
Kentucky,Shelby County,6,0,44460,21522,22938
Kentucky,Shelby County,6,1,2936,1583,1353
Kentucky,Shelby County,6,2,2895,1457,1438
Kentucky,Shelby County,6,3,3024,1554,1470
Kentucky,Shelby County,6,4,3016,1591,1425
Kentucky,Shelby County,6,5,2707,1322,1385
Kentucky,Shelby County,6,6,2572,1159,1413
Kentucky,Shelby County,6,7,2963,1338,1625
Kentucky,Shelby County,6,8,2915,1365,1550
Kentucky,Shelby County,6,9,3168,1509,1659
Kentucky,Shelby County,6,10,3269,1577,1692
Kentucky,Shelby County,6,11,3324,1624,1700
Kentucky,Shelby County,6,12,2983,1410,1573
Kentucky,Shelby County,6,13,2613,1258,1355
Kentucky,Shelby County,6,14,2290,1106,1184
Kentucky,Shelby County,6,15,1555,770,785
Kentucky,Shelby County,6,16,957,436,521
Kentucky,Shelby County,6,17,646,258,388
Kentucky,Shelby County,6,18,627,205,422
Kentucky,Shelby County,7,0,45089,21841,23248
Kentucky,Shelby County,7,1,2989,1604,1385
Kentucky,Shelby County,7,2,2880,1483,1397
Kentucky,Shelby County,7,3,3032,1546,1486
Kentucky,Shelby County,7,4,2947,1523,1424
Kentucky,Shelby County,7,5,2794,1397,1397
Kentucky,Shelby County,7,6,2554,1136,1418
Kentucky,Shelby County,7,7,2962,1389,1573
Kentucky,Shelby County,7,8,2972,1361,1611
Kentucky,Shelby County,7,9,3206,1560,1646
Kentucky,Shelby County,7,10,3233,1537,1696
Kentucky,Shelby County,7,11,3408,1646,1762
Kentucky,Shelby County,7,12,3044,1472,1572
Kentucky,Shelby County,7,13,2687,1270,1417
Kentucky,Shelby County,7,14,2399,1163,1236
Kentucky,Shelby County,7,15,1661,816,845
Kentucky,Shelby County,7,16,1013,459,554
Kentucky,Shelby County,7,17,651,265,386
Kentucky,Shelby County,7,18,657,214,443
Kentucky,Shelby County,8,0,45787,22221,23566
Kentucky,Shelby County,8,1,3048,1621,1427
Kentucky,Shelby County,8,2,2926,1554,1372
Kentucky,Shelby County,8,3,2994,1524,1470
Kentucky,Shelby County,8,4,3027,1518,1509
Kentucky,Shelby County,8,5,2902,1504,1398
Kentucky,Shelby County,8,6,2639,1135,1504
Kentucky,Shelby County,8,7,2956,1402,1554
Kentucky,Shelby County,8,8,2984,1393,1591
Kentucky,Shelby County,8,9,3163,1535,1628
Kentucky,Shelby County,8,10,3211,1541,1670
Kentucky,Shelby County,8,11,3418,1645,1773
Kentucky,Shelby County,8,12,3184,1555,1629
Kentucky,Shelby County,8,13,2760,1296,1464
Kentucky,Shelby County,8,14,2443,1180,1263
Kentucky,Shelby County,8,15,1742,847,895
Kentucky,Shelby County,8,16,1055,480,575
Kentucky,Shelby County,8,17,664,275,389
Kentucky,Shelby County,8,18,671,216,455
Kentucky,Shelby County,9,0,46548,22566,23982
Kentucky,Shelby County,9,1,3017,1588,1429
Kentucky,Shelby County,9,2,2989,1574,1415
Kentucky,Shelby County,9,3,3010,1530,1480
Kentucky,Shelby County,9,4,3088,1542,1546
Kentucky,Shelby County,9,5,2976,1532,1444
Kentucky,Shelby County,9,6,2681,1208,1473
Kentucky,Shelby County,9,7,2961,1366,1595
Kentucky,Shelby County,9,8,3123,1474,1649
Kentucky,Shelby County,9,9,3073,1468,1605
Kentucky,Shelby County,9,10,3264,1559,1705
Kentucky,Shelby County,9,11,3437,1694,1743
Kentucky,Shelby County,9,12,3251,1602,1649
Kentucky,Shelby County,9,13,2829,1315,1514
Kentucky,Shelby County,9,14,2530,1218,1312
Kentucky,Shelby County,9,15,1799,858,941
Kentucky,Shelby County,9,16,1148,521,627
Kentucky,Shelby County,9,17,678,291,387
Kentucky,Shelby County,9,18,694,226,468
Kentucky,Shelby County,10,0,47209,22927,24282
Kentucky,Shelby County,10,1,2949,1503,1446
Kentucky,Shelby County,10,2,2987,1599,1388
Kentucky,Shelby County,10,3,3005,1537,1468
Kentucky,Shelby County,10,4,3090,1537,1553
Kentucky,Shelby County,10,5,3039,1562,1477
Kentucky,Shelby County,10,6,2805,1297,1508
Kentucky,Shelby County,10,7,2940,1365,1575
Kentucky,Shelby County,10,8,3190,1515,1675
Kentucky,Shelby County,10,9,3015,1442,1573
Kentucky,Shelby County,10,10,3335,1605,1730
Kentucky,Shelby County,10,11,3405,1686,1719
Kentucky,Shelby County,10,12,3366,1644,1722
Kentucky,Shelby County,10,13,2924,1370,1554
Kentucky,Shelby County,10,14,2521,1208,1313
Kentucky,Shelby County,10,15,1974,948,1026
Kentucky,Shelby County,10,16,1256,576,680
Kentucky,Shelby County,10,17,689,286,403
Kentucky,Shelby County,10,18,719,247,472
Kentucky,Shelby County,11,0,48059,23376,24683
Kentucky,Shelby County,11,1,2929,1484,1445
Kentucky,Shelby County,11,2,3024,1643,1381
Kentucky,Shelby County,11,3,2979,1518,1461
Kentucky,Shelby County,11,4,3157,1603,1554
Kentucky,Shelby County,11,5,3022,1520,1502
Kentucky,Shelby County,11,6,2984,1381,1603
Kentucky,Shelby County,11,7,2937,1362,1575
Kentucky,Shelby County,11,8,3204,1517,1687
Kentucky,Shelby County,11,9,3083,1463,1620
Kentucky,Shelby County,11,10,3392,1643,1749
Kentucky,Shelby County,11,11,3429,1674,1755
Kentucky,Shelby County,11,12,3445,1709,1736
Kentucky,Shelby County,11,13,3038,1448,1590
Kentucky,Shelby County,11,14,2557,1216,1341
Kentucky,Shelby County,11,15,2060,984,1076
Kentucky,Shelby County,11,16,1357,630,727
Kentucky,Shelby County,11,17,737,330,407
Kentucky,Shelby County,11,18,725,251,474
Kentucky,Shelby County,12,0,49024,23898,25126
Kentucky,Shelby County,12,1,2937,1480,1457
Kentucky,Shelby County,12,2,3080,1673,1407
Kentucky,Shelby County,12,3,3009,1539,1470
Kentucky,Shelby County,12,4,3138,1622,1516
Kentucky,Shelby County,12,5,3053,1501,1552
Kentucky,Shelby County,12,6,3196,1514,1682
Kentucky,Shelby County,12,7,2979,1370,1609
Kentucky,Shelby County,12,8,3247,1545,1702
Kentucky,Shelby County,12,9,3117,1480,1637
Kentucky,Shelby County,12,10,3408,1654,1754
Kentucky,Shelby County,12,11,3428,1667,1761
Kentucky,Shelby County,12,12,3543,1747,1796
Kentucky,Shelby County,12,13,3135,1519,1616
Kentucky,Shelby County,12,14,2669,1258,1411
Kentucky,Shelby County,12,15,2171,1040,1131
Kentucky,Shelby County,12,16,1424,683,741
Kentucky,Shelby County,12,17,752,337,415
Kentucky,Shelby County,12,18,738,269,469
Kentucky,Simpson County,1,0,17327,8472,8855
Kentucky,Simpson County,1,1,1157,607,550
Kentucky,Simpson County,1,2,1186,590,596
Kentucky,Simpson County,1,3,1217,609,608
Kentucky,Simpson County,1,4,1095,578,517
Kentucky,Simpson County,1,5,1000,527,473
Kentucky,Simpson County,1,6,1004,477,527
Kentucky,Simpson County,1,7,1078,544,534
Kentucky,Simpson County,1,8,1092,542,550
Kentucky,Simpson County,1,9,1203,614,589
Kentucky,Simpson County,1,10,1346,670,676
Kentucky,Simpson County,1,11,1303,633,670
Kentucky,Simpson County,1,12,1141,564,577
Kentucky,Simpson County,1,13,1034,483,551
Kentucky,Simpson County,1,14,819,378,441
Kentucky,Simpson County,1,15,608,274,334
Kentucky,Simpson County,1,16,439,178,261
Kentucky,Simpson County,1,17,306,114,192
Kentucky,Simpson County,1,18,299,90,209
Kentucky,Simpson County,2,0,17329,8474,8855
Kentucky,Simpson County,2,1,1157,607,550
Kentucky,Simpson County,2,2,1186,590,596
Kentucky,Simpson County,2,3,1217,609,608
Kentucky,Simpson County,2,4,1095,578,517
Kentucky,Simpson County,2,5,1001,528,473
Kentucky,Simpson County,2,6,1004,477,527
Kentucky,Simpson County,2,7,1078,544,534
Kentucky,Simpson County,2,8,1092,542,550
Kentucky,Simpson County,2,9,1203,614,589
Kentucky,Simpson County,2,10,1346,670,676
Kentucky,Simpson County,2,11,1304,633,671
Kentucky,Simpson County,2,12,1141,565,576
Kentucky,Simpson County,2,13,1034,483,551
Kentucky,Simpson County,2,14,819,378,441
Kentucky,Simpson County,2,15,608,274,334
Kentucky,Simpson County,2,16,439,178,261
Kentucky,Simpson County,2,17,306,114,192
Kentucky,Simpson County,2,18,299,90,209
Kentucky,Simpson County,3,0,17336,8469,8867
Kentucky,Simpson County,3,1,1174,618,556
Kentucky,Simpson County,3,2,1185,589,596
Kentucky,Simpson County,3,3,1224,612,612
Kentucky,Simpson County,3,4,1080,564,516
Kentucky,Simpson County,3,5,1008,535,473
Kentucky,Simpson County,3,6,997,477,520
Kentucky,Simpson County,3,7,1084,538,546
Kentucky,Simpson County,3,8,1083,540,543
Kentucky,Simpson County,3,9,1199,616,583
Kentucky,Simpson County,3,10,1344,664,680
Kentucky,Simpson County,3,11,1314,635,679
Kentucky,Simpson County,3,12,1131,563,568
Kentucky,Simpson County,3,13,1037,487,550
Kentucky,Simpson County,3,14,821,377,444
Kentucky,Simpson County,3,15,609,275,334
Kentucky,Simpson County,3,16,443,178,265
Kentucky,Simpson County,3,17,307,114,193
Kentucky,Simpson County,3,18,296,87,209
Kentucky,Simpson County,4,0,17302,8485,8817
Kentucky,Simpson County,4,1,1202,633,569
Kentucky,Simpson County,4,2,1171,590,581
Kentucky,Simpson County,4,3,1231,631,600
Kentucky,Simpson County,4,4,1039,533,506
Kentucky,Simpson County,4,5,1025,551,474
Kentucky,Simpson County,4,6,958,473,485
Kentucky,Simpson County,4,7,1114,534,580
Kentucky,Simpson County,4,8,1045,521,524
Kentucky,Simpson County,4,9,1165,610,555
Kentucky,Simpson County,4,10,1300,624,676
Kentucky,Simpson County,4,11,1330,648,682
Kentucky,Simpson County,4,12,1119,557,562
Kentucky,Simpson County,4,13,1071,509,562
Kentucky,Simpson County,4,14,865,402,463
Kentucky,Simpson County,4,15,618,274,344
Kentucky,Simpson County,4,16,460,192,268
Kentucky,Simpson County,4,17,302,119,183
Kentucky,Simpson County,4,18,287,84,203
Kentucky,Simpson County,5,0,17543,8547,8996
Kentucky,Simpson County,5,1,1221,623,598
Kentucky,Simpson County,5,2,1197,613,584
Kentucky,Simpson County,5,3,1243,620,623
Kentucky,Simpson County,5,4,1082,563,519
Kentucky,Simpson County,5,5,1076,567,509
Kentucky,Simpson County,5,6,976,483,493
Kentucky,Simpson County,5,7,1070,518,552
Kentucky,Simpson County,5,8,1037,505,532
Kentucky,Simpson County,5,9,1176,590,586
Kentucky,Simpson County,5,10,1299,633,666
Kentucky,Simpson County,5,11,1350,660,690
Kentucky,Simpson County,5,12,1151,556,595
Kentucky,Simpson County,5,13,1045,503,542
Kentucky,Simpson County,5,14,940,451,489
Kentucky,Simpson County,5,15,645,280,365
Kentucky,Simpson County,5,16,445,187,258
Kentucky,Simpson County,5,17,303,117,186
Kentucky,Simpson County,5,18,287,78,209
Kentucky,Simpson County,6,0,17681,8652,9029
Kentucky,Simpson County,6,1,1151,596,555
Kentucky,Simpson County,6,2,1218,623,595
Kentucky,Simpson County,6,3,1237,622,615
Kentucky,Simpson County,6,4,1107,559,548
Kentucky,Simpson County,6,5,1068,574,494
Kentucky,Simpson County,6,6,1019,503,516
Kentucky,Simpson County,6,7,1071,538,533
Kentucky,Simpson County,6,8,1066,509,557
Kentucky,Simpson County,6,9,1173,595,578
Kentucky,Simpson County,6,10,1249,627,622
Kentucky,Simpson County,6,11,1371,660,711
Kentucky,Simpson County,6,12,1199,581,618
Kentucky,Simpson County,6,13,1061,508,553
Kentucky,Simpson County,6,14,944,443,501
Kentucky,Simpson County,6,15,679,306,373
Kentucky,Simpson County,6,16,460,194,266
Kentucky,Simpson County,6,17,323,133,190
Kentucky,Simpson County,6,18,285,81,204
Kentucky,Simpson County,7,0,17753,8718,9035
Kentucky,Simpson County,7,1,1117,592,525
Kentucky,Simpson County,7,2,1212,625,587
Kentucky,Simpson County,7,3,1245,631,614
Kentucky,Simpson County,7,4,1137,564,573
Kentucky,Simpson County,7,5,1095,593,502
Kentucky,Simpson County,7,6,1072,543,529
Kentucky,Simpson County,7,7,1018,485,533
Kentucky,Simpson County,7,8,1087,543,544
Kentucky,Simpson County,7,9,1144,577,567
Kentucky,Simpson County,7,10,1187,596,591
Kentucky,Simpson County,7,11,1328,648,680
Kentucky,Simpson County,7,12,1270,611,659
Kentucky,Simpson County,7,13,1085,516,569
Kentucky,Simpson County,7,14,949,441,508
Kentucky,Simpson County,7,15,712,321,391
Kentucky,Simpson County,7,16,486,204,282
Kentucky,Simpson County,7,17,319,133,186
Kentucky,Simpson County,7,18,290,95,195
Kentucky,Simpson County,8,0,17901,8798,9103
Kentucky,Simpson County,8,1,1145,594,551
Kentucky,Simpson County,8,2,1197,633,564
Kentucky,Simpson County,8,3,1242,630,612
Kentucky,Simpson County,8,4,1201,610,591
Kentucky,Simpson County,8,5,1056,544,512
Kentucky,Simpson County,8,6,1152,626,526
Kentucky,Simpson County,8,7,1022,480,542
Kentucky,Simpson County,8,8,1112,543,569
Kentucky,Simpson County,8,9,1105,544,561
Kentucky,Simpson County,8,10,1170,599,571
Kentucky,Simpson County,8,11,1306,634,672
Kentucky,Simpson County,8,12,1285,611,674
Kentucky,Simpson County,8,13,1103,551,552
Kentucky,Simpson County,8,14,949,427,522
Kentucky,Simpson County,8,15,732,322,410
Kentucky,Simpson County,8,16,508,218,290
Kentucky,Simpson County,8,17,324,130,194
Kentucky,Simpson County,8,18,292,102,190
Kentucky,Simpson County,9,0,17992,8827,9165
Kentucky,Simpson County,9,1,1155,601,554
Kentucky,Simpson County,9,2,1216,625,591
Kentucky,Simpson County,9,3,1233,618,615
Kentucky,Simpson County,9,4,1193,619,574
Kentucky,Simpson County,9,5,1068,541,527
Kentucky,Simpson County,9,6,1227,677,550
Kentucky,Simpson County,9,7,1004,480,524
Kentucky,Simpson County,9,8,1093,506,587
Kentucky,Simpson County,9,9,1073,533,540
Kentucky,Simpson County,9,10,1156,592,564
Kentucky,Simpson County,9,11,1286,619,667
Kentucky,Simpson County,9,12,1292,623,669
Kentucky,Simpson County,9,13,1071,527,544
Kentucky,Simpson County,9,14,1011,463,548
Kentucky,Simpson County,9,15,763,353,410
Kentucky,Simpson County,9,16,515,211,304
Kentucky,Simpson County,9,17,338,138,200
Kentucky,Simpson County,9,18,298,101,197
Kentucky,Simpson County,10,0,18046,8862,9184
Kentucky,Simpson County,10,1,1158,577,581
Kentucky,Simpson County,10,2,1206,621,585
Kentucky,Simpson County,10,3,1216,635,581
Kentucky,Simpson County,10,4,1193,621,572
Kentucky,Simpson County,10,5,1049,536,513
Kentucky,Simpson County,10,6,1221,672,549
Kentucky,Simpson County,10,7,1045,508,537
Kentucky,Simpson County,10,8,1086,506,580
Kentucky,Simpson County,10,9,1044,528,516
Kentucky,Simpson County,10,10,1181,582,599
Kentucky,Simpson County,10,11,1255,610,645
Kentucky,Simpson County,10,12,1318,661,657
Kentucky,Simpson County,10,13,1127,531,596
Kentucky,Simpson County,10,14,964,443,521
Kentucky,Simpson County,10,15,821,375,446
Kentucky,Simpson County,10,16,534,220,314
Kentucky,Simpson County,10,17,331,139,192
Kentucky,Simpson County,10,18,297,97,200
Kentucky,Simpson County,11,0,18403,9023,9380
Kentucky,Simpson County,11,1,1181,588,593
Kentucky,Simpson County,11,2,1212,643,569
Kentucky,Simpson County,11,3,1243,620,623
Kentucky,Simpson County,11,4,1221,654,567
Kentucky,Simpson County,11,5,1082,535,547
Kentucky,Simpson County,11,6,1285,701,584
Kentucky,Simpson County,11,7,1079,514,565
Kentucky,Simpson County,11,8,1101,540,561
Kentucky,Simpson County,11,9,1042,509,533
Kentucky,Simpson County,11,10,1219,599,620
Kentucky,Simpson County,11,11,1232,599,633
Kentucky,Simpson County,11,12,1329,668,661
Kentucky,Simpson County,11,13,1153,556,597
Kentucky,Simpson County,11,14,996,457,539
Kentucky,Simpson County,11,15,818,357,461
Kentucky,Simpson County,11,16,564,235,329
Kentucky,Simpson County,11,17,339,145,194
Kentucky,Simpson County,11,18,307,103,204
Kentucky,Simpson County,12,0,18572,9119,9453
Kentucky,Simpson County,12,1,1182,586,596
Kentucky,Simpson County,12,2,1223,659,564
Kentucky,Simpson County,12,3,1260,648,612
Kentucky,Simpson County,12,4,1182,606,576
Kentucky,Simpson County,12,5,1102,551,551
Kentucky,Simpson County,12,6,1311,716,595
Kentucky,Simpson County,12,7,1099,539,560
Kentucky,Simpson County,12,8,1059,509,550
Kentucky,Simpson County,12,9,1093,550,543
Kentucky,Simpson County,12,10,1168,564,604
Kentucky,Simpson County,12,11,1208,592,616
Kentucky,Simpson County,12,12,1352,664,688
Kentucky,Simpson County,12,13,1230,599,631
Kentucky,Simpson County,12,14,995,455,540
Kentucky,Simpson County,12,15,840,367,473
Kentucky,Simpson County,12,16,591,247,344
Kentucky,Simpson County,12,17,361,157,204
Kentucky,Simpson County,12,18,316,110,206
Kentucky,Spencer County,1,0,17061,8659,8402
Kentucky,Spencer County,1,1,1106,586,520
Kentucky,Spencer County,1,2,1240,656,584
Kentucky,Spencer County,1,3,1260,663,597
Kentucky,Spencer County,1,4,1194,649,545
Kentucky,Spencer County,1,5,740,386,354
Kentucky,Spencer County,1,6,898,416,482
Kentucky,Spencer County,1,7,1084,550,534
Kentucky,Spencer County,1,8,1332,639,693
Kentucky,Spencer County,1,9,1412,716,696
Kentucky,Spencer County,1,10,1559,768,791
Kentucky,Spencer County,1,11,1401,714,687
Kentucky,Spencer County,1,12,1126,580,546
Kentucky,Spencer County,1,13,961,465,496
Kentucky,Spencer County,1,14,690,364,326
Kentucky,Spencer County,1,15,418,223,195
Kentucky,Spencer County,1,16,300,154,146
Kentucky,Spencer County,1,17,175,74,101
