Area,AreaName,Year,AgeGroup,Total,Male,Female
016,Aleutians West Census Area,2017,13,379,268,111
016,Aleutians West Census Area,2017,14,303,201,102
016,Aleutians West Census Area,2017,15,82,54,28
016,Aleutians West Census Area,2017,16,20,10,10
016,Aleutians West Census Area,2017,17,14,7,7
016,Aleutians West Census Area,2017,18,13,7,6
020,Anchorage Municipality,2017,0,298176,149826,148350
020,Anchorage Municipality,2017,1,21037,10705,10332
020,Anchorage Municipality,2017,2,21093,10776,10317
020,Anchorage Municipality,2017,3,20182,10356,9826
020,Anchorage Municipality,2017,4,19056,9795,9261
020,Anchorage Municipality,2017,5,22041,11665,10376
020,Anchorage Municipality,2017,6,25203,12847,12356
020,Anchorage Municipality,2017,7,24669,12456,12213
020,Anchorage Municipality,2017,8,21293,10605,10688
020,Anchorage Municipality,2017,9,17385,8655,8730
020,Anchorage Municipality,2017,10,18130,9049,9081
020,Anchorage Municipality,2017,11,18934,9375,9559
020,Anchorage Municipality,2017,12,19933,9915,10018
020,Anchorage Municipality,2017,13,17850,8870,8980
020,Anchorage Municipality,2017,14,12751,6334,6417
020,Anchorage Municipality,2017,15,8058,3976,4082
020,Anchorage Municipality,2017,16,4772,2148,2624
020,Anchorage Municipality,2017,17,3061,1316,1745
020,Anchorage Municipality,2017,18,2728,983,1745
050,Bethel Census Area,2017,0,18173,9441,8732
050,Bethel Census Area,2017,1,1824,972,852
050,Bethel Census Area,2017,2,1871,961,910
050,Bethel Census Area,2017,3,1737,860,877
050,Bethel Census Area,2017,4,1630,888,742
050,Bethel Census Area,2017,5,1374,685,689
050,Bethel Census Area,2017,6,1556,766,790
050,Bethel Census Area,2017,7,1312,690,622
050,Bethel Census Area,2017,8,1009,511,498
050,Bethel Census Area,2017,9,837,419,418
050,Bethel Census Area,2017,10,870,473,397
050,Bethel Census Area,2017,11,1045,602,443
050,Bethel Census Area,2017,12,974,525,449
050,Bethel Census Area,2017,13,830,436,394
050,Bethel Census Area,2017,14,548,300,248
050,Bethel Census Area,2017,15,321,166,155
050,Bethel Census Area,2017,16,215,100,115
050,Bethel Census Area,2017,17,145,60,85
050,Bethel Census Area,2017,18,75,27,48
060,Bristol Bay Borough,2017,0,894,474,420
060,Bristol Bay Borough,2017,1,52,21,31
060,Bristol Bay Borough,2017,2,42,25,17
060,Bristol Bay Borough,2017,3,44,21,23
060,Bristol Bay Borough,2017,4,67,32,35
060,Bristol Bay Borough,2017,5,44,25,19
060,Bristol Bay Borough,2017,6,61,28,33
060,Bristol Bay Borough,2017,7,53,31,22
060,Bristol Bay Borough,2017,8,32,16,16
060,Bristol Bay Borough,2017,9,56,33,23
060,Bristol Bay Borough,2017,10,65,32,33
060,Bristol Bay Borough,2017,11,65,38,27
060,Bristol Bay Borough,2017,12,107,61,46
060,Bristol Bay Borough,2017,13,95,59,36
060,Bristol Bay Borough,2017,14,49,19,30
060,Bristol Bay Borough,2017,15,20,14,6
060,Bristol Bay Borough,2017,16,27,12,15
060,Bristol Bay Borough,2017,17,7,4,3
060,Bristol Bay Borough,2017,18,8,3,5
063,Chugach Census Area,2017,0,6719,3503,3216
063,Chugach Census Area,2017,1,479,222,257
063,Chugach Census Area,2017,2,449,232,217
063,Chugach Census Area,2017,3,406,195,211
063,Chugach Census Area,2017,4,412,225,187
063,Chugach Census Area,2017,5,330,178,152
063,Chugach Census Area,2017,6,538,287,251
063,Chugach Census Area,2017,7,537,290,247
063,Chugach Census Area,2017,8,467,240,227
063,Chugach Census Area,2017,9,380,194,186
063,Chugach Census Area,2017,10,447,246,201
063,Chugach Census Area,2017,11,464,260,204
063,Chugach Census Area,2017,12,603,322,281
063,Chugach Census Area,2017,13,511,260,251
063,Chugach Census Area,2017,14,317,180,137
063,Chugach Census Area,2017,15,190,89,101
063,Chugach Census Area,2017,16,97,45,52
063,Chugach Census Area,2017,17,51,28,23
063,Chugach Census Area,2017,18,41,10,31
066,Copper River Census Area,2017,0,2689,1414,1275
066,Copper River Census Area,2017,1,177,73,104
066,Copper River Census Area,2017,2,188,103,85
066,Copper River Census Area,2017,3,189,83,106
066,Copper River Census Area,2017,4,169,86,83
066,Copper River Census Area,2017,5,104,56,48
066,Copper River Census Area,2017,6,118,60,58
066,Copper River Census Area,2017,7,158,75,83
066,Copper River Census Area,2017,8,166,88,78
066,Copper River Census Area,2017,9,118,56,62
066,Copper River Census Area,2017,10,165,95,70
066,Copper River Census Area,2017,11,203,106,97
066,Copper River Census Area,2017,12,263,139,124
066,Copper River Census Area,2017,13,274,162,112
066,Copper River Census Area,2017,14,172,105,67
066,Copper River Census Area,2017,15,99,59,40
066,Copper River Census Area,2017,16,80,45,35
066,Copper River Census Area,2017,17,24,17,7
066,Copper River Census Area,2017,18,22,6,16
068,Denali Borough,2017,0,1836,1008,828
068,Denali Borough,2017,1,107,56,51
068,Denali Borough,2017,2,113,63,50
068,Denali Borough,2017,3,104,60,44
068,Denali Borough,2017,4,98,47,51
068,Denali Borough,2017,5,43,20,23
068,Denali Borough,2017,6,117,56,61
068,Denali Borough,2017,7,134,72,62
068,Denali Borough,2017,8,167,83,84
068,Denali Borough,2017,9,96,43,53
068,Denali Borough,2017,10,165,87,78
068,Denali Borough,2017,11,138,77,61
068,Denali Borough,2017,12,170,104,66
068,Denali Borough,2017,13,171,113,58
068,Denali Borough,2017,14,101,64,37
068,Denali Borough,2017,15,43,23,20
068,Denali Borough,2017,16,33,21,12
068,Denali Borough,2017,17,32,17,15
068,Denali Borough,2017,18,4,2,2
070,Dillingham Census Area,2017,0,4933,2549,2384
070,Dillingham Census Area,2017,1,465,198,267
070,Dillingham Census Area,2017,2,479,251,228
070,Dillingham Census Area,2017,3,386,198,188
070,Dillingham Census Area,2017,4,361,196,165
070,Dillingham Census Area,2017,5,359,183,176
070,Dillingham Census Area,2017,6,443,248,195
070,Dillingham Census Area,2017,7,314,149,165
070,Dillingham Census Area,2017,8,268,136,132
070,Dillingham Census Area,2017,9,215,110,105
070,Dillingham Census Area,2017,10,211,108,103
070,Dillingham Census Area,2017,11,324,173,151
070,Dillingham Census Area,2017,12,359,198,161
070,Dillingham Census Area,2017,13,291,163,128
070,Dillingham Census Area,2017,14,179,88,91
070,Dillingham Census Area,2017,15,118,58,60
070,Dillingham Census Area,2017,16,79,52,27
070,Dillingham Census Area,2017,17,52,25,27
070,Dillingham Census Area,2017,18,30,15,15
090,Fairbanks North Star Borough,2017,0,97975,51146,46829
090,Fairbanks North Star Borough,2017,1,7108,3625,3483
090,Fairbanks North Star Borough,2017,2,7061,3697,3364
090,Fairbanks North Star Borough,2017,3,6543,3338,3205
090,Fairbanks North Star Borough,2017,4,6086,3259,2827
090,Fairbanks North Star Borough,2017,5,8268,4761,3507
090,Fairbanks North Star Borough,2017,6,8150,4291,3859
090,Fairbanks North Star Borough,2017,7,8190,4318,3872
090,Fairbanks North Star Borough,2017,8,6783,3564,3219
090,Fairbanks North Star Borough,2017,9,5723,2936,2787
090,Fairbanks North Star Borough,2017,10,5440,2798,2642
090,Fairbanks North Star Borough,2017,11,5899,2985,2914
090,Fairbanks North Star Borough,2017,12,6542,3305,3237
090,Fairbanks North Star Borough,2017,13,5984,3019,2965
090,Fairbanks North Star Borough,2017,14,4361,2332,2029
090,Fairbanks North Star Borough,2017,15,2873,1508,1365
090,Fairbanks North Star Borough,2017,16,1425,743,682
090,Fairbanks North Star Borough,2017,17,824,387,437
090,Fairbanks North Star Borough,2017,18,715,280,435
100,Haines Borough,2017,0,2462,1214,1248
100,Haines Borough,2017,1,91,35,56
100,Haines Borough,2017,2,160,83,77
100,Haines Borough,2017,3,122,63,59
100,Haines Borough,2017,4,110,53,57
100,Haines Borough,2017,5,63,38,25
100,Haines Borough,2017,6,111,56,55
100,Haines Borough,2017,7,154,74,80
100,Haines Borough,2017,8,149,72,77
100,Haines Borough,2017,9,142,72,70
100,Haines Borough,2017,10,148,77,71
100,Haines Borough,2017,11,186,98,88
100,Haines Borough,2017,12,245,124,121
100,Haines Borough,2017,13,264,129,135
100,Haines Borough,2017,14,211,106,105
100,Haines Borough,2017,15,141,68,73
100,Haines Borough,2017,16,71,32,39
100,Haines Borough,2017,17,41,16,25
100,Haines Borough,2017,18,53,18,35
105,Hoonah-Angoon Census Area,2017,0,2127,1113,1014
105,Hoonah-Angoon Census Area,2017,1,121,56,65
105,Hoonah-Angoon Census Area,2017,2,136,80,56
105,Hoonah-Angoon Census Area,2017,3,120,52,68
105,Hoonah-Angoon Census Area,2017,4,100,38,62
105,Hoonah-Angoon Census Area,2017,5,70,35,35
105,Hoonah-Angoon Census Area,2017,6,110,63,47
105,Hoonah-Angoon Census Area,2017,7,104,56,48
105,Hoonah-Angoon Census Area,2017,8,129,59,70
105,Hoonah-Angoon Census Area,2017,9,105,54,51
105,Hoonah-Angoon Census Area,2017,10,130,68,62
105,Hoonah-Angoon Census Area,2017,11,149,76,73
105,Hoonah-Angoon Census Area,2017,12,203,105,98
105,Hoonah-Angoon Census Area,2017,13,223,117,106
105,Hoonah-Angoon Census Area,2017,14,203,109,94
105,Hoonah-Angoon Census Area,2017,15,95,61,34
105,Hoonah-Angoon Census Area,2017,16,72,46,26
105,Hoonah-Angoon Census Area,2017,17,41,30,11
105,Hoonah-Angoon Census Area,2017,18,16,8,8
110,Juneau City and Borough,2017,0,32347,16370,15977
110,Juneau City and Borough,2017,1,1928,989,939
110,Juneau City and Borough,2017,2,2006,1007,999
110,Juneau City and Borough,2017,3,2028,1023,1005
110,Juneau City and Borough,2017,4,1938,1033,905
110,Juneau City and Borough,2017,5,1766,900,866
110,Juneau City and Borough,2017,6,2422,1223,1199
110,Juneau City and Borough,2017,7,2623,1323,1300
110,Juneau City and Borough,2017,8,2312,1186,1126
110,Juneau City and Borough,2017,9,1980,990,990
110,Juneau City and Borough,2017,10,2149,1096,1053
110,Juneau City and Borough,2017,11,2340,1196,1144
110,Juneau City and Borough,2017,12,2526,1303,1223
110,Juneau City and Borough,2017,13,2302,1152,1150
110,Juneau City and Borough,2017,14,1755,893,862
110,Juneau City and Borough,2017,15,1059,558,501
110,Juneau City and Borough,2017,16,569,241,328
110,Juneau City and Borough,2017,17,359,154,205
110,Juneau City and Borough,2017,18,285,103,182
122,Kenai Peninsula Borough,2017,0,58193,30170,28023
122,Kenai Peninsula Borough,2017,1,3576,1792,1784
122,Kenai Peninsula Borough,2017,2,3742,1946,1796
122,Kenai Peninsula Borough,2017,3,3821,1947,1874
122,Kenai Peninsula Borough,2017,4,3503,1816,1687
122,Kenai Peninsula Borough,2017,5,2623,1476,1147
122,Kenai Peninsula Borough,2017,6,3543,1856,1687
122,Kenai Peninsula Borough,2017,7,3641,1904,1737
122,Kenai Peninsula Borough,2017,8,3731,1954,1777
122,Kenai Peninsula Borough,2017,9,3229,1696,1533
122,Kenai Peninsula Borough,2017,10,3467,1818,1649
122,Kenai Peninsula Borough,2017,11,3901,1991,1910
122,Kenai Peninsula Borough,2017,12,4848,2399,2449
122,Kenai Peninsula Borough,2017,13,4955,2541,2414
122,Kenai Peninsula Borough,2017,14,3824,2087,1737
122,Kenai Peninsula Borough,2017,15,2685,1439,1246
122,Kenai Peninsula Borough,2017,16,1551,805,746
122,Kenai Peninsula Borough,2017,17,847,417,430
122,Kenai Peninsula Borough,2017,18,706,286,420
130,Ketchikan Gateway Borough,2017,0,13813,7012,6801
130,Ketchikan Gateway Borough,2017,1,811,426,385
130,Ketchikan Gateway Borough,2017,2,890,449,441
130,Ketchikan Gateway Borough,2017,3,883,445,438
130,Ketchikan Gateway Borough,2017,4,883,471,412
130,Ketchikan Gateway Borough,2017,5,775,420,355
130,Ketchikan Gateway Borough,2017,6,949,501,448
130,Ketchikan Gateway Borough,2017,7,916,455,461
130,Ketchikan Gateway Borough,2017,8,920,454,466
130,Ketchikan Gateway Borough,2017,9,751,367,384
130,Ketchikan Gateway Borough,2017,10,903,440,463
130,Ketchikan Gateway Borough,2017,11,933,471,462
130,Ketchikan Gateway Borough,2017,12,1101,578,523
130,Ketchikan Gateway Borough,2017,13,1047,505,542
130,Ketchikan Gateway Borough,2017,14,786,409,377
130,Ketchikan Gateway Borough,2017,15,570,280,290
130,Ketchikan Gateway Borough,2017,16,312,171,141
130,Ketchikan Gateway Borough,2017,17,196,94,102
130,Ketchikan Gateway Borough,2017,18,187,76,111
150,Kodiak Island Borough,2017,0,13281,6968,6313
150,Kodiak Island Borough,2017,1,1041,539,502
150,Kodiak Island Borough,2017,2,959,480,479
150,Kodiak Island Borough,2017,3,927,494,433
150,Kodiak Island Borough,2017,4,896,497,399
150,Kodiak Island Borough,2017,5,833,449,384
150,Kodiak Island Borough,2017,6,1064,588,476
150,Kodiak Island Borough,2017,7,1040,554,486
150,Kodiak Island Borough,2017,8,889,466,423
150,Kodiak Island Borough,2017,9,743,375,368
150,Kodiak Island Borough,2017,10,760,374,386
150,Kodiak Island Borough,2017,11,879,444,435
150,Kodiak Island Borough,2017,12,979,570,409
150,Kodiak Island Borough,2017,13,865,472,393
150,Kodiak Island Borough,2017,14,574,273,301
150,Kodiak Island Borough,2017,15,410,199,211
150,Kodiak Island Borough,2017,16,214,119,95
150,Kodiak Island Borough,2017,17,110,46,64
150,Kodiak Island Borough,2017,18,98,29,69
158,Kusilvak Census Area,2017,0,8230,4293,3937
158,Kusilvak Census Area,2017,1,867,437,430
158,Kusilvak Census Area,2017,2,945,515,430
158,Kusilvak Census Area,2017,3,948,483,465
158,Kusilvak Census Area,2017,4,783,395,388
158,Kusilvak Census Area,2017,5,738,403,335
158,Kusilvak Census Area,2017,6,770,392,378
158,Kusilvak Census Area,2017,7,541,287,254
158,Kusilvak Census Area,2017,8,385,223,162
158,Kusilvak Census Area,2017,9,344,171,173
158,Kusilvak Census Area,2017,10,355,175,180
158,Kusilvak Census Area,2017,11,386,201,185
158,Kusilvak Census Area,2017,12,403,220,183
158,Kusilvak Census Area,2017,13,289,154,135
158,Kusilvak Census Area,2017,14,194,111,83
158,Kusilvak Census Area,2017,15,117,57,60
158,Kusilvak Census Area,2017,16,74,41,33
158,Kusilvak Census Area,2017,17,55,18,37
158,Kusilvak Census Area,2017,18,36,10,26
164,Lake and Peninsula Borough,2017,0,1725,906,819
164,Lake and Peninsula Borough,2017,1,174,84,90
164,Lake and Peninsula Borough,2017,2,148,84,64
164,Lake and Peninsula Borough,2017,3,129,60,69
164,Lake and Peninsula Borough,2017,4,110,52,58
164,Lake and Peninsula Borough,2017,5,106,59,47
164,Lake and Peninsula Borough,2017,6,139,72,67
164,Lake and Peninsula Borough,2017,7,149,77,72
164,Lake and Peninsula Borough,2017,8,126,64,62
164,Lake and Peninsula Borough,2017,9,85,49,36
164,Lake and Peninsula Borough,2017,10,58,33,25
164,Lake and Peninsula Borough,2017,11,111,59,52
164,Lake and Peninsula Borough,2017,12,137,84,53
164,Lake and Peninsula Borough,2017,13,97,46,51
164,Lake and Peninsula Borough,2017,14,74,43,31
164,Lake and Peninsula Borough,2017,15,41,23,18
164,Lake and Peninsula Borough,2017,16,21,10,11
164,Lake and Peninsula Borough,2017,17,7,4,3
164,Lake and Peninsula Borough,2017,18,13,3,10
170,Matanuska-Susitna Borough,2017,0,104607,53690,50917
170,Matanuska-Susitna Borough,2017,1,7951,4103,3848
170,Matanuska-Susitna Borough,2017,2,8492,4348,4144
170,Matanuska-Susitna Borough,2017,3,8703,4517,4186
170,Matanuska-Susitna Borough,2017,4,7251,3885,3366
170,Matanuska-Susitna Borough,2017,5,5408,2835,2573
170,Matanuska-Susitna Borough,2017,6,6740,3424,3316
170,Matanuska-Susitna Borough,2017,7,7537,3728,3809
170,Matanuska-Susitna Borough,2017,8,7316,3780,3536
170,Matanuska-Susitna Borough,2017,9,6381,3249,3132
170,Matanuska-Susitna Borough,2017,10,6518,3392,3126
170,Matanuska-Susitna Borough,2017,11,6608,3381,3227
170,Matanuska-Susitna Borough,2017,12,7421,3799,3622
170,Matanuska-Susitna Borough,2017,13,6492,3276,3216
170,Matanuska-Susitna Borough,2017,14,4986,2578,2408
170,Matanuska-Susitna Borough,2017,15,3134,1596,1538
170,Matanuska-Susitna Borough,2017,16,1834,970,864
170,Matanuska-Susitna Borough,2017,17,994,471,523
170,Matanuska-Susitna Borough,2017,18,841,358,483
180,Nome Census Area,2017,0,10009,5288,4721
180,Nome Census Area,2017,1,899,433,466
180,Nome Census Area,2017,2,1056,568,488
180,Nome Census Area,2017,3,949,491,458
180,Nome Census Area,2017,4,778,417,361
180,Nome Census Area,2017,5,701,390,311
180,Nome Census Area,2017,6,892,439,453
180,Nome Census Area,2017,7,748,385,363
180,Nome Census Area,2017,8,626,343,283
180,Nome Census Area,2017,9,541,303,238
180,Nome Census Area,2017,10,466,244,222
180,Nome Census Area,2017,11,569,327,242
180,Nome Census Area,2017,12,554,285,269
180,Nome Census Area,2017,13,493,256,237
180,Nome Census Area,2017,14,340,207,133
180,Nome Census Area,2017,15,175,98,77
180,Nome Census Area,2017,16,108,53,55
180,Nome Census Area,2017,17,80,37,43
180,Nome Census Area,2017,18,34,12,22
185,North Slope Borough,2017,0,9876,6096,3780
185,North Slope Borough,2017,1,698,353,345
185,North Slope Borough,2017,2,765,394,371
185,North Slope Borough,2017,3,693,356,337
185,North Slope Borough,2017,4,550,298,252
185,North Slope Borough,2017,5,586,343,243
185,North Slope Borough,2017,6,958,583,375
185,North Slope Borough,2017,7,981,653,328
185,North Slope Borough,2017,8,783,539,244
185,North Slope Borough,2017,9,500,314,186
185,North Slope Borough,2017,10,513,350,163
185,North Slope Borough,2017,11,928,680,248
185,North Slope Borough,2017,12,825,545,280
185,North Slope Borough,2017,13,606,406,200
185,North Slope Borough,2017,14,258,168,90
185,North Slope Borough,2017,15,111,66,45
185,North Slope Borough,2017,16,42,20,22
185,North Slope Borough,2017,17,50,15,35
185,North Slope Borough,2017,18,29,13,16
188,Northwest Arctic Borough,2017,0,7865,4223,3642
188,Northwest Arctic Borough,2017,1,759,401,358
188,Northwest Arctic Borough,2017,2,841,434,407
188,Northwest Arctic Borough,2017,3,740,378,362
188,Northwest Arctic Borough,2017,4,643,343,300
188,Northwest Arctic Borough,2017,5,537,272,265
188,Northwest Arctic Borough,2017,6,730,389,341
188,Northwest Arctic Borough,2017,7,615,351,264
188,Northwest Arctic Borough,2017,8,464,243,221
188,Northwest Arctic Borough,2017,9,359,189,170
188,Northwest Arctic Borough,2017,10,368,217,151
188,Northwest Arctic Borough,2017,11,478,285,193
188,Northwest Arctic Borough,2017,12,426,245,181
188,Northwest Arctic Borough,2017,13,346,206,140
188,Northwest Arctic Borough,2017,14,220,123,97
188,Northwest Arctic Borough,2017,15,147,73,74
188,Northwest Arctic Borough,2017,16,73,38,35
188,Northwest Arctic Borough,2017,17,65,26,39
188,Northwest Arctic Borough,2017,18,54,10,44
195,Petersburg Borough,2017,0,3141,1598,1543
195,Petersburg Borough,2017,1,191,90,101
195,Petersburg Borough,2017,2,221,106,115
195,Petersburg Borough,2017,3,199,98,101
195,Petersburg Borough,2017,4,167,90,77
195,Petersburg Borough,2017,5,110,57,53
195,Petersburg Borough,2017,6,180,83,97
195,Petersburg Borough,2017,7,197,100,97
195,Petersburg Borough,2017,8,209,101,108
195,Petersburg Borough,2017,9,167,82,85
195,Petersburg Borough,2017,10,224,117,107
195,Petersburg Borough,2017,11,181,101,80
195,Petersburg Borough,2017,12,235,108,127
195,Petersburg Borough,2017,13,289,155,134
195,Petersburg Borough,2017,14,238,143,95
195,Petersburg Borough,2017,15,153,72,81
195,Petersburg Borough,2017,16,95,54,41
195,Petersburg Borough,2017,17,31,18,13
195,Petersburg Borough,2017,18,54,23,31
198,Prince of Wales-Hyder Census Area,2017,0,6383,3489,2894
198,Prince of Wales-Hyder Census Area,2017,1,408,236,172
198,Prince of Wales-Hyder Census Area,2017,2,501,221,280
198,Prince of Wales-Hyder Census Area,2017,3,417,235,182
198,Prince of Wales-Hyder Census Area,2017,4,372,215,157
